;dataset;method;label;dist;nRF;nhx;solution_number;true_phylogenies;time
40_0_2;40;MinEvolRec;yes;avg;0.5;"((transcript_7-0_ggor:0.0156763[&&NHX:label=speciation],(((transcript_6-10_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-10_ppan:0.00307243[&&NHX:label=speciation],transcript_5-10_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],((transcript_4-24_ppan:0.00307243[&&NHX:label=speciation],transcript_5-24_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-25_ppan:0.00307243[&&NHX:label=speciation],transcript_5-25_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_6-9_hsap:0.00660945[&&NHX:label=speciation],(((transcript_4-29_ppan:0.00307243[&&NHX:label=speciation],transcript_5-29_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-34_ppan:0.00307243[&&NHX:label=speciation],transcript_5-34_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],((((transcript_4-26_ppan:0.00307243[&&NHX:label=speciation],transcript_5-26_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-19_ppan:0.00307243[&&NHX:label=speciation],transcript_5-19_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-33_ppan:0.00307243[&&NHX:label=speciation],transcript_5-33_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(((transcript_4-18_ppan:0.00307243[&&NHX:label=speciation],transcript_5-18_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-30_ppan:0.00307243[&&NHX:label=speciation],transcript_5-30_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(transcript_4-9_ppan:0.00307243[&&NHX:label=speciation],transcript_5-9_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],((((transcript_4-13_ppan:0[&&NHX:label=speciation],transcript_4-31_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_5-13_ptro:0[&&NHX:label=speciation],transcript_5-31_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0430055[&&NHX:label=speciation],transcript_6-13_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_6-0_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-36_ppan:0.00307243[&&NHX:label=speciation],transcript_5-36_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-0_ppan:0.00307243[&&NHX:label=speciation],transcript_5-0_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-0_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";0;"((((((transcript_4-34_ppan:1,transcript_5-34_ptro:1)1:1,(transcript_4-9_ppan:1,transcript_5-9_ptro:1)1:1)1:1,transcript_6-9_hsap:1)1:1,(((((transcript_4-24_ppan:1,transcript_5-24_ptro:1)1:1,((transcript_4-36_ppan:1,transcript_5-36_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1)1:1,transcript_6-13_hsap:1)1:1,(((((transcript_4-30_ppan:1,transcript_5-30_ptro:1)1:1,(transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1)1:1,((transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1,(((transcript_4-33_ppan:1,transcript_5-33_ptro:1)1:1,(transcript_4-26_ppan:1,transcript_5-26_ptro:1)1:1)1:1,(transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1)1:1)1:1)1:1,((transcript_4-25_ppan:1,transcript_5-25_ptro:1)1:1,((transcript_4-31_ppan:1,transcript_5-31_ptro:1)1:1,(transcript_4-10_ppan:1,transcript_5-10_ptro:1)1:1)1:1)1:1)1:1,transcript_6-10_hsap:1)1:1)1:1,(((transcript_4-29_ppan:1,transcript_5-29_ptro:1)1:1,(transcript_4-0_ppan:1,transcript_5-0_ptro:1)1:1)1:1,transcript_6-0_hsap:1)1:1)1:1)1:1,transcript_7-0_ggor:1)1:1,transcript_8-0_pabe:1);";5.157278060913086
41_0_2;41;MinEvolRec;yes;avg;0.0;"(((transcript_6-1_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-35_ppan:0.00307243[&&NHX:label=speciation],transcript_5-35_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-1_ppan:0.00307243[&&NHX:label=speciation],transcript_5-1_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-1_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-1_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";0;"(((((transcript_4-35_ppan:1,transcript_5-35_ptro:1)1:1,(transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1)1:1,transcript_6-1_hsap:1)1:1,transcript_7-1_ggor:1)1:1,transcript_8-1_pabe:1);";0.0802001953125
42_0_2;42;MinEvolRec;yes;avg;0.75;"((transcript_8-56_pabe:0.0172631[&&NHX:label=speciation],transcript_7-49_ggor:0.0156763[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_8-55_pabe:0.0172631[&&NHX:label=speciation],(((transcript_4-11_ppan:0.00307243[&&NHX:label=speciation],transcript_5-11_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-11_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation],transcript_7-48_ggor:0.0156763[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_7-2_ggor:0.0156763[&&NHX:label=speciation],transcript_6-2_hsap:0.00660945[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-2_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"(((((transcript_4-11_ppan:1,transcript_5-11_ptro:1)1:1,transcript_6-11_hsap:1)1:1,transcript_6-2_hsap:1)1:1,(transcript_7-48_ggor:1,(transcript_7-49_ggor:1,transcript_7-2_ggor:1)1:1)1:1)1:1,(transcript_8-55_pabe:1,(transcript_8-56_pabe:1,transcript_8-2_pabe:1)1:1)1:1);";0.3952643871307373
43_0_2;43;MinEvolRec;yes;avg;0.0;"(((transcript_10-52_ENSG00000106290:1[&&NHX:label=speciation],transcript_11-52_ENSPTRG00000019474:1[&&NHX:label=speciation])1:1[&&NHX:label=speciation],transcript_7-52_ENSMUSG00000036980:1[&&NHX:label=speciation])1:1[&&NHX:label=duplication],transcript_12-52_ENSDARG00000102998:1[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";0;"((transcript_7-52_ENSMUSG00000036980:1,(transcript_10-52_ENSG00000106290:1,transcript_11-52_ENSPTRG00000019474:1)1:1)1:1,transcript_12-52_ENSDARG00000102998:1);";0.007319211959838867
44_0_2;44;MinEvolRec;yes;avg;0.2;"(transcript_6-7_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-7_ppan:0.00307243[&&NHX:label=speciation],transcript_5-7_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],((transcript_4-21_ppan:0.00307243[&&NHX:label=speciation],transcript_5-21_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-20_ppan:0.00307243[&&NHX:label=speciation],transcript_5-20_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation];";0;"(((transcript_4-20_ppan:1,transcript_5-20_ptro:1)1:1,((transcript_4-21_ppan:1,transcript_5-21_ptro:1)1:1,(transcript_4-7_ppan:1,transcript_5-7_ptro:1)1:1)1:1)1:1,transcript_6-7_hsap:1);";0.13874006271362305
45_0_2;45;MinEvolRec;yes;avg;0.25;"((transcript_4-32_ppan:0.00307243[&&NHX:label=speciation],transcript_5-32_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-28_ppan:0.00307243[&&NHX:label=speciation],transcript_5-28_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-14_ppan:0.00307243[&&NHX:label=speciation],transcript_5-14_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"((transcript_4-28_ppan:1,transcript_5-28_ptro:1)1:1,((transcript_4-32_ppan:1,transcript_5-32_ptro:1)1:1,(transcript_4-14_ppan:1,transcript_5-14_ptro:1)1:1)1:1);";0.08539748191833496
46_0_2;46;MinEvolRec;yes;avg;0.333;"((transcript_4-23_ppan:0.00307243[&&NHX:label=speciation],transcript_5-23_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_4-27_ppan:0.00307243[&&NHX:label=speciation],transcript_5-27_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-22_ppan:0.00307243[&&NHX:label=speciation],transcript_5-22_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"((transcript_4-22_ppan:1,transcript_5-22_ptro:1)1:1,((transcript_4-23_ppan:1,transcript_5-23_ptro:1)1:1,((transcript_4-27_ppan:1,transcript_5-27_ptro:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1)1:1);";0.16898751258850098
47_0_2;47;MinEvolRec;yes;avg;0.5;"(transcript_8-1_pabe:0.0172631[&&NHX:label=speciation],((transcript_7-68_ggor:0[&&NHX:label=speciation],(transcript_4-48_ppan:0.00307243[&&NHX:label=speciation],transcript_5-48_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_4-1_ppan:0.00307243[&&NHX:label=speciation],transcript_5-1_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-1_hsap:0.00660945[&&NHX:label=speciation])1:0.0175688[&&NHX:label=speciation],transcript_7-1_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation];";0;"(((((transcript_4-48_ppan:1,transcript_5-48_ptro:1)1:1,(transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1)1:1,transcript_6-1_hsap:1)1:1,(transcript_7-68_ggor:1,transcript_7-1_ggor:1)1:1)1:1,transcript_8-1_pabe:1);";0.12393379211425781
48_0_2;48;MinEvolRec;yes;avg;0.65;"((transcript_8-76_pabe:0[&&NHX:label=speciation],(transcript_7-69_ggor:0[&&NHX:label=speciation],(((transcript_5-39_ptro:0.00246757[&&NHX:label=speciation],(transcript_4-39_ppan:0[&&NHX:label=speciation],transcript_4-54_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_4-24_ppan:0.00307243[&&NHX:label=speciation],transcript_5-24_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(((transcript_4-46_ppan:0.00307243[&&NHX:label=speciation],(transcript_5-59_ptro:0[&&NHX:label=speciation],transcript_5-46_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_4-30_ppan:0.00307243[&&NHX:label=speciation],transcript_5-30_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-25_ppan:0.00307243[&&NHX:label=speciation],transcript_5-25_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(transcript_4-34_ppan:0.00307243[&&NHX:label=speciation],transcript_5-34_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((((transcript_4-3_ppan:0.00307243[&&NHX:label=speciation],transcript_5-3_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-3_hsap:0.00660945[&&NHX:label=speciation])1:0.0175688[&&NHX:label=speciation],transcript_7-3_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],(transcript_8-75_pabe:0[&&NHX:label=speciation],transcript_8-3_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation];";0;"((((((transcript_4-34_ppan:1,transcript_5-34_ptro:1)1:1,(((transcript_4-54_ppan:1,transcript_4-39_ppan:1)1:1,transcript_5-39_ptro:1)1:1,(transcript_4-24_ppan:1,transcript_5-24_ptro:1)1:1)1:1)1:1,(((transcript_4-46_ppan:1,transcript_5-46_ptro:1)1:1,(transcript_4-25_ppan:1,(transcript_5-59_ptro:1,transcript_5-25_ptro:1)1:1)1:1)1:1,((transcript_4-30_ppan:1,transcript_5-30_ptro:1)1:1,(transcript_4-3_ppan:1,transcript_5-3_ptro:1)1:1)1:1)1:1)1:1,transcript_6-3_hsap:1)1:1,(transcript_7-69_ggor:1,transcript_7-3_ggor:1)1:1)1:1,(transcript_8-75_pabe:1,(transcript_8-76_pabe:1,transcript_8-3_pabe:1)1:1)1:1);";1.516610860824585
49_0_2;49;MinEvolRec;yes;avg;0.6;"((transcript_6-11_hsap:0.00660945[&&NHX:label=speciation],((((((transcript_4-35_ppan:0[&&NHX:label=speciation],transcript_4-22_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],transcript_4-53_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_5-35_ptro:0[&&NHX:label=speciation],transcript_5-22_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_4-40_ppan:0.00307243[&&NHX:label=speciation],transcript_5-40_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-41_ppan:0.00307243[&&NHX:label=speciation],transcript_5-41_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],((transcript_4-23_ppan:0.00307243[&&NHX:label=speciation],transcript_5-23_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-11_ppan:0.00307243[&&NHX:label=speciation],transcript_5-11_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-15_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation];";0;"((((((transcript_4-40_ppan:1,transcript_5-40_ptro:1)1:1,((transcript_4-53_ppan:1,transcript_4-35_ppan:1)1:1,transcript_5-35_ptro:1)1:1)1:1,(transcript_4-22_ppan:1,transcript_5-22_ptro:1)1:1)1:1,((transcript_4-23_ppan:1,transcript_5-23_ptro:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1)1:1,transcript_6-15_hsap:1)1:1,(((transcript_4-41_ppan:1,transcript_5-41_ptro:1)1:1,(transcript_4-11_ppan:1,transcript_5-11_ptro:1)1:1)1:1,transcript_6-11_hsap:1)1:1);";0.8389256000518799
50_0_2;50;MinEvolRec;yes;avg;0.0;"((transcript_7-2_ggor:1[&&NHX:label=speciation],transcript_6-2_hsap:1[&&NHX:label=speciation])1:1[&&NHX:label=speciation],transcript_8-2_pabe:1[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";0;"((transcript_6-2_hsap:1,transcript_7-2_ggor:1)1:1,transcript_8-2_pabe:1);";0.0042231082916259766
1_0_3;1;MinEvolRec;no;min;0.562;"((transcript_8-43_ENSRNOG00000001355:0.237378[&&NHX:label=speciation],(transcript_3-23_FBgn0010417:0.546437[&&NHX:label=speciation],((transcript_3-26_FBgn0010417:0[&&NHX:label=speciation],(transcript_3-22_FBgn0010417:0[&&NHX:label=speciation],transcript_3-24_FBgn0010417:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],transcript_3-25_FBgn0010417:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_3-18_FBgn0010417:0.546437[&&NHX:label=speciation],(((transcript_7-18_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-18_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-18_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-18_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-18_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_3-15_FBgn0010417:0.546437[&&NHX:label=speciation],(((transcript_7-15_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-15_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-15_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-15_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-15_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"(((((transcript_3-26_FBgn0010417:1,transcript_3-24_FBgn0010417:1)1:1,transcript_3-22_FBgn0010417:1)1:1,((transcript_3-25_FBgn0010417:1,transcript_3-23_FBgn0010417:1)1:1,transcript_3-18_FBgn0010417:1)1:1)1:1,(((transcript_7-18_ENSMUSG00000036980:1,(transcript_8-43_ENSRNOG00000001355:1,transcript_8-18_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-18_ENSG00000106290:1,transcript_11-18_ENSPTRG00000019474:1)1:1)1:1,transcript_12-18_ENSDARG00000102998:1)1:1)1:1,(transcript_3-15_FBgn0010417:1,(((transcript_7-15_ENSMUSG00000036980:1,transcript_8-15_ENSRNOG00000001355:1)1:1,(transcript_10-15_ENSG00000106290:1,transcript_11-15_ENSPTRG00000019474:1)1:1)1:1,transcript_12-15_ENSDARG00000102998:1)1:1)1:1);";0.8650109767913818
1_1_3;1;MinEvolRec;no;min;0.5;"((transcript_8-43_ENSRNOG00000001355:0.237378[&&NHX:label=speciation],(transcript_3-23_FBgn0010417:0.546437[&&NHX:label=speciation],((transcript_3-22_FBgn0010417:0[&&NHX:label=speciation],(transcript_3-24_FBgn0010417:0[&&NHX:label=speciation],transcript_3-26_FBgn0010417:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],transcript_3-25_FBgn0010417:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_3-18_FBgn0010417:0.546437[&&NHX:label=speciation],(((transcript_7-18_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-18_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-18_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-18_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-18_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_3-15_FBgn0010417:0.546437[&&NHX:label=speciation],(((transcript_7-15_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-15_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-15_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-15_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-15_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";1;"(((((transcript_3-26_FBgn0010417:1,transcript_3-24_FBgn0010417:1)1:1,transcript_3-22_FBgn0010417:1)1:1,((transcript_3-25_FBgn0010417:1,transcript_3-23_FBgn0010417:1)1:1,transcript_3-18_FBgn0010417:1)1:1)1:1,(((transcript_7-18_ENSMUSG00000036980:1,(transcript_8-43_ENSRNOG00000001355:1,transcript_8-18_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-18_ENSG00000106290:1,transcript_11-18_ENSPTRG00000019474:1)1:1)1:1,transcript_12-18_ENSDARG00000102998:1)1:1)1:1,(transcript_3-15_FBgn0010417:1,(((transcript_7-15_ENSMUSG00000036980:1,transcript_8-15_ENSRNOG00000001355:1)1:1,(transcript_10-15_ENSG00000106290:1,transcript_11-15_ENSPTRG00000019474:1)1:1)1:1,transcript_12-15_ENSDARG00000102998:1)1:1)1:1);";0.8650109767913818
2_0_3;2;MinEvolRec;no;min;0.1;"(transcript_3-16_FBgn0010417:0.546437[&&NHX:label=speciation],((((transcript_7-0_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-0_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-0_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-0_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-0_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_7-16_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],(transcript_8-45_ENSRNOG00000001355:0[&&NHX:label=speciation],transcript_8-16_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.035951[&&NHX:label=duplication],(transcript_10-16_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-16_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-16_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation];";0;"((transcript_3-16_FBgn0010417:1,(((transcript_7-16_ENSMUSG00000036980:1,(transcript_8-45_ENSRNOG00000001355:1,transcript_8-16_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-16_ENSG00000106290:1,transcript_11-16_ENSPTRG00000019474:1)1:1)1:1,transcript_12-16_ENSDARG00000102998:1)1:1)1:1,(((transcript_7-0_ENSMUSG00000036980:1,transcript_8-0_ENSRNOG00000001355:1)1:1,(transcript_10-0_ENSG00000106290:1,transcript_11-0_ENSPTRG00000019474:1)1:1)1:1,transcript_12-0_ENSDARG00000102998:1)1:1);";0.15251469612121582
3_0_3;3;MinEvolRec;no;min;0.176;"(((transcript_1-18_YGL112C:0[&&NHX:label=speciation],transcript_1-12_YGL112C:1.62277[&&NHX:label=speciation])1:0[&&NHX:label=creation],((((transcript_7-26_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-26_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-26_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-26_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-26_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_7-25_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-25_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-25_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-25_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-25_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((((transcript_7-1_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-1_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-1_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-1_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-1_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation],(transcript_1-20_YGL112C:0[&&NHX:label=speciation],transcript_1-1_YGL112C:1.62277[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation];";0;"(((transcript_1-18_YGL112C:1,transcript_1-12_YGL112C:1)1:1,(transcript_1-20_YGL112C:1,transcript_1-1_YGL112C:1)1:1)1:1,(((((transcript_7-26_ENSMUSG00000036980:1,transcript_8-26_ENSRNOG00000001355:1)1:1,(transcript_10-26_ENSG00000106290:1,transcript_11-26_ENSPTRG00000019474:1)1:1)1:1,transcript_12-26_ENSDARG00000102998:1)1:1,(((transcript_7-1_ENSMUSG00000036980:1,transcript_8-1_ENSRNOG00000001355:1)1:1,(transcript_10-1_ENSG00000106290:1,transcript_11-1_ENSPTRG00000019474:1)1:1)1:1,transcript_12-1_ENSDARG00000102998:1)1:1)1:1,(((transcript_7-25_ENSMUSG00000036980:1,transcript_8-25_ENSRNOG00000001355:1)1:1,(transcript_10-25_ENSG00000106290:1,transcript_11-25_ENSPTRG00000019474:1)1:1)1:1,transcript_12-25_ENSDARG00000102998:1)1:1)1:1);";0.5171842575073242
